,fluxes
MIP2C226PLC_SC,0.0
MIP2C324PLC_SC,0.0
MIP2C326PLC_SC,0.0
MIP2CS124_SC,0.0
MIP2CS126_SC,0.0
MIP2CS224_SC,0.0
MIP2CS226_SC,0.0
MIP2CS324_SC,0.0
MIP2CS326_SC,0.0
MIPC124PLC_SC,0.0
MIPC126PLC_SC,0.0
MIPC224PLC_SC,0.0
MIPC226PLC_SC,0.0
MIPC324PLC_SC,0.0
MIPC326PLC_SC,0.0
MIPCS124_SC,0.0
MIPCS126_SC,0.0
MIPCS224_SC,0.0
MIPCS226_SC,0.0
MIPCS324_SC,0.0
MIPCS326_SC,0.0
MMETt2,0.0
MOHMT,0.0
MTAP,0.0
MTHFC,0.007821758814597448
MTHFCm,0.0
MTHFD,0.007821758814597448
MTHFD2i,0.0
MTHFDm,0.0
MTHFR3,0.002094979204703558
MTRI,0.0
NABTNO,0.0
NACt,0.0
NADDPp,0.0
NADH2_u6cm,3.993296066544889
NADH2_u6m,0.0
NADK,0.0
NADKm,0.0
NADN,0.0
NADNm,0.0
NADPPPS,1.6438026295887279e-15
NADPPPSm,-6.151316845480016e-18
NADPt,0.0
NADS1,0.0
NADS1n,0.0
NADtn,0.0
NAPRT,0.0
NAPRTm,0.0
NAt3_1,0.0
NDP1,0.0
NDP3,0.0
NDP3g,0.0
NDP4,0.0
NDP7,0.0
NDPK1,-0.04573333566462545
NDPK2,0.05214505876376606
NDPK3,-0.0008210869505467388
NDPK4,0.0
NDPK5,-7.244884857765347e-05
NDPK6,-0.00018112212144413364
NDPK7,0.0
NDPK8,0.0
NDPK9,0.0
NFORTYRt,0.0
NFTYROX,0.0
NH4t,0.16894045129629373
NH4ti,0.0
NH4tm,-3.1432356831496575
NH4tn,0.0
NH4tp,-2.219196539684276e-16
NMNAT,1.9322357882940894e-14
NMNATm,0.0
NMNTP,0.0
NMNt2m,0.0
NMNt2p,0.0
NNAM,0.0
NNAMrm,0.0
NNATm,0.0
NNATr,0.0
NNDPR,0.0
NNDPRm,0.0
NNMT,0.0
NTD1,0.0
NTD10,0.0
NTD11,0.0
NTD2,0.0
NTD3,0.0
NTD4,0.0
NTD5,0.0
NTD6,0.0
NTD7,0.0
NTD8,0.0
NTD9,0.0
NTP3,0.0
NTP4,0.0
NTRLASE,0.0
NTRLASE2,0.0
NTRLASE3,0.0
O2t,1.99999999999997
O2ter,6.641144452951568e-05
O2tm,1.9983173754917543
OAAt,0.0
OAAt2m,14.73202712178621
OBDHm,0.0
OCBT,0.004851054152678713
OCDCAt,0.0
OCDCEAt,0.0
OCDCYAt,0.0
OHACT1,0.0
OHACT2,0.0
OHACT3,0.0
OHACT4,0.0
OHACT5,0.0
OHPBAT,0.0
OMCDC,0.0089474327993402
OMCDCm,0.0
OMPDC,0.003338684438620192
ORNDC,0.0
ORNTA,0.0
ORNTACim,0.004851054152678713
ORNt2r,0.0
ORNt3m,0.004851054152678714
ORPT,-0.003338684438620192
OXAGm,0.008639525192885177
OXO2Ctm,0.0
P5CDm,0.0
P5CR,0.004971802233640968
PACALDt,0.0
PACALDtm,0.0
PAK_SC,0.0
PAN4Ptm,0.0
PANTS,0.0
PANTtm,0.0
PAPSR,0.001729716259791746
PAPt,0.0
PAPtm,0.0
PAtm_SC,0.0
PC,6.375072685667343
PCDAGAT,0.0
PDE1,0.0
PDE2,0.0
PDE3,0.0
PDE4,0.0
PDE5,0.0
PDHm,11.549397377222453
PDX5POi,0.0
PENDPtm,0.0
PEPAT,0.0
PEPDt3,0.0
PETHCT,0.0
PETOHM_SC,0.00018112212144413364
PEtg_SC,0.0
PEtm_SC,-3.169637125272185e-06
PEtv_SC,-1.824328918483059e-19
PFK,0.0
PFK26,0.0
PFK_2,0.0
PFK_3,9.915278718966867
PGAMT,0.0
PGCD,0.0
PGI,-0.0515684866771702
PGK,-19.82229756483207
PGL,8.754235869799795e-05
PGM,-19.82229756483207
PGMT,-0.050614576837563145
PGPPAm_SC,0.0
PHCDm,0.0
PHCHGSm,0.0
PHEACt,0.0
PHETA1,-0.004042042010228249
PHETRS,0.0
PHETRSm,0.0
PHEt2m,0.0
PHEt2r,0.0
PI35BP5P_SC,0.0
PI3P4K_SC,0.0
PI3P5K_SC,0.0
PI45BP5P_SC,0.0
PI45BPP_SC,0.0
PI4P5K_SC,0.0
PIN3K_SC,0.0
PIN4K_SC,0.0
PIN4Kn_SC,0.0
PINOS_SC,0.00015999120727565143
PIt2m,-11.175957619109068
PIt2n,0.0
PIt2p,-5.231166551437864e-19
PIt2r,0.0059679739016245655
PIt2v,0.0
PIt5m,0.0
PLBP1I_SCe,0.0
PLBPC_SC,0.0
PLBPC_SCe,0.0
PLD_SC,0.0
PMANM,-0.02438809365245259
PMDPHT,2.988515003828205e-05
PMETM_SC,0.0001811221214441336
PMEVK,0.0003984686671770942
PMI12346PH,0.0
PMI12346PS,-8.486767400791361e-19
PMI1346PH,0.0
PMI1346PS,0.0
PMPK,0.0
PNP,0.0
PNTK,0.0
PNTOt2,0.0
POLYAO,0.0
POLYAO2,0.0
POLYAO3,0.0
PPA,0.0
PPAm,0.0
PPBNGS,0.0
PPCDC,0.0
PPCK,0.0
PPM,0.0
PPNCL2,0.0
PPND,0.0
PPND2,0.0030790760645502714
PPNDH,0.004042042010228249
PPPG9tm,0.0
PPPGOm,0.0
PPTTm,0.0
PPYRDC,0.0
PRAGSr,0.00298821313364398
PRAIS,0.0029882131336439795
PRAIi,0.0008573113748355662
PRAMPC,0.0020013994419576767
PRASCSi,0.00298821313364398
PRATPP,0.0020013994419576767
PRFGS,0.0029882131336439795
PRMICI,0.0020013994419576762
PRO1xm,0.0
PROTRS,0.0
PROt2r,0.0
PROtm,-1.2466977626490542e-15
PRPPS,0.009185608389057414
PRPPtm,0.0
PSCVT,0.007978429449614088
PSERDg_SC,0.0
PSERDm_SC,0.0003169637125272185
PSERDv_SC,0.0
PSERS_SC,0.00036828164693640514
PSERSm_SC,0.0
PSERT,0.0
PSPH1Pter,0.0
PSPHPL,0.0
PSPHS,0.0
PSP_L,0.0
PStg_SC,0.0
PStm_SC,3.1696371252721847e-06
PStv_SC,1.824328918483059e-19
PTD1INOtn_SC,0.0
PTD4INOtn_SC,0.0
PTE10x,0.0
PTE11x,0.0
PTE12x,0.0
PTE2x,0.0
PTE7x,0.0
PTE8x,0.0
PTE9x,0.0
PTPATi,0.0
PTPATim,0.0
PTRCt3i,0.0
PTRCtex2,0.0
PUNP1,0.0
PUNP1m,0.0
PUNP2,0.0
PUNP3,0.0
PUNP3m,0.0
PUNP4,0.0
PUNP5,0.0
PUNP6,0.0
PUNP7,0.0
PYAM5PO,0.0
PYDAMK,0.0
PYDXK,0.0
PYDXNK,0.0
PYDXNO,0.0
PYDXO,0.0
PYK,19.806340705932843
PYNP2r,0.0
PYR5CDm,-5.014804209960614e-16
PYRDC,4.982983056278637
PYRDC2,0.0
PYRt,-3.045181947886705e-14
PYRt2,0.0
PYRt2m,11.561481241424802
PYRt2p,-2.2191965396842758e-16
QUILSYN,0.0
QULNS,0.0
QULNtm,0.0
RAFGH,0.0
RBFK,0.0
RBFKm,0.0
RBFSa,5.97703000765641e-05
RBFSb,2.988515003828205e-05
RBK,0.0
RIBFLVt2,0.0
RIBFLVtm,0.0
RIBt2,0.0
RNDR1,0.00010867327286648016
RNDR1n,0.0
RNDR2,0.0
RNDR2n,0.0
RNDR3,0.0
RNDR3n,0.0
RNDR4,0.0
RNDR4n,0.0
RNMK,0.0
RNTR1,0.0
RNTR2,7.244884857765347e-05
RNTR3,0.0
RNTR4,0.00018112212144413364
RPE,-0.00876470070349535
RPI,-0.008792472762116784
SACCD1,0.008639525192885173
SACCD2,0.008639525192885173
SADT,0.0
SAM24MT,0.0
SBPP1er,0.0
SBPP2er,0.0
SBTD_D2,0.0
SBTD_L,0.0
SBTR,0.0
SBT_Dt,0.0
SBT_Lt,0.0
SERAT,4.1937012235803174e-16
SERD_L,0.0
SERPT,0.0
SERTRS,0.0
SERt2m,-3.143235683149657
SERt2r,0.0
SFGTHi,0.0
SHCHD,0.0
SHCHF,0.0
SHK3Dr,0.007978429449614088
SHKK,0.007978429449614088
SHSL1,0.0
SHSL4r,0.0
SLCBK1,0.0
SLCBK2,0.0
SLFAT,0.0017297162597917461
SO3ti,0.0
SO4ti,0.0023334566646055245
SPH1Pter,0.0
SPHPL,0.0
SPMDAT1,0.0
SPMDt3i,0.0
SPMDtex2,0.0
SPMS,0.0
SPRMS,0.0
SPRMt2i,0.0
SQ23EPXter,6.641144452951568e-05
SQLEr,6.641144452951568e-05
SQLErx,0.0
SQLS,6.64114445295157e-05
SQLter,6.64114445295157e-05
SRB_Lt,0.0
SSALy,-1.5717696404392474e-18
SUCCt2r,1.2466447273734326e-17
SUCCtm,0.01133794293223881
SUCD1m,0.0
SUCD2_u6m,0.011337942932238809
SUCD3_u6m,-0.01133794293223881
SUCFUMtm,0.0
SUCOASm,0.0
SUCRe,0.0
SUCRt2,0.0
SULR,0.001729716259791746
T4HCINNMFM,0.0
TAGL_SC,0.0
TALA,-9.915671854593805
TAUDO,0.0
TAURt,0.0
TCHOLAabcv,0.0
THFATm,0.0
THFGLUS,0.0
THIORDXi,0.0
THIORDXm,0.0
THIORDXni,0.0
THIORDXp,8.68849423100305e-18
THMDPe,0.0
THMDt2,0.0
THMP,0.0
THMPPt2m,0.0
THMPe,0.0
THMt2,0.0
THRA,6.288200478818684
THRA2,0.0
THRD_L,0.005617804466792693
THRD_Lm,0.0
THRS,6.299596078959545
THRTRS,0.0
THRTRSm,0.0
THRt2m,0.0
THRt2r,0.0
THYMt3r,0.0
THZPSN1_SC,0.0
THZPSN2_SC,0.0
TKT1,-0.0003931356269406315
TKT2,-0.008371565076554717
TMDK1,0.0
TMDPK,0.0
TMDPP,0.0
TMDPPK,0.0
TMDS,0.00010867327286648016
TMN,0.0
TMPK,0.0
TMPPP,0.0
TPI,9.91453309956692
TRDOXtp,-8.68849423100305e-18
TRDR,0.002091960502680019
TRDRDtp,8.68849423100305e-18
TRDRm,0.0
TRE6PP,0.0007063762736321368
TRE6PS,0.0007063762736321367
TREH,0.0
TREHv,0.0
TREt2,0.0
TREt2v,0.0
TRIGS_SC,0.00019923433358854704
TRPO2,0.0
TRPS1,0.0008573113748355659
TRPTA,0.0
TRPTRS,0.0
TRPTRSm,0.0
TRPt2m,0.0
TRPt2r,0.0
TTCCOAtx,-7.898631119093845e-19
TTDCAtr,0.0
TYRNFT,0.0
TYRTAi,0.0030790760645502714
TYRTAim,0.0
TYRTAip,0.0
TYRTRS,0.0
TYRTRSm,0.0
TYRt2m,0.0
TYRt2p,0.0
TYRt2r,0.0
TYRt6,0.0
TYRt7,0.0
UDPACGLP,0.0
UDPG4E,0.0
UDPGALt2g,0.0
UGLT,0.0
UGLYCH,0.0
UMPK,0.0015304819262029242
UMPKn,0.0
UMPtn,0.0
UNK3,0.0
UPP3MT,0.0
UPP3S,0.0
UPPDC1,0.0
UPPRT,0.0
URAt2,0.0
UREA2t2,0.0
UREASE,0.0
URIDK2r,-0.00018112212144413364
URIDK2rn,0.0
URIK1,0.0
URIK2,0.0
URIt2,0.0
UTPH1,0.0
UTPtm,0.0
VALTA,-0.007987485555686295
VALTAim,0.0
VALTRS,0.0
VALTRSm,0.0
VALt2m,0.0
VALt2r,0.0
XANt,0.0
XPPT,0.0
XTSNt2,0.0
XYLK,0.0
XYLR,0.0
XYLTD_D,0.0
XYLTt,0.0
XYLt,0.0
YUMPS,0.0
ZYMSTAT_SC,0.0
ZYMSTESTH_SC,0.0
ZYMSTESTH_SCe,0.0
ZYMSTt,0.0
