,fluxes
MTHFCm,0.0
MTHFD,0.07744988841936407
MTHFD2i,0.0
MTHFDm,0.0
MTHFR3,0.02033836179924243
MTRI,0.0
NABTNO,0.0
NACt,3.811568293096161e-13
NADDPp,0.0
NADH2_u6cm,3.91964588729398
NADH2_u6m,0.0
NADK,0.0
NADKm,0.0
NADN,-3.811568293096162e-13
NADNm,0.0
NADPPPS,-3.856165927980493e-13
NADPPPSm,-9.580598584479342e-18
NADPt,0.0
NADS1,0.0
NADS1n,0.0
NADtn,0.0
NAPRT,0.0
NAPRTm,0.0
NAt3_1,0.0
NDP1,0.0
NDP3,0.0
NDP3g,0.0
NDP4,0.0
NDP7,0.0
NDPK1,0.27172227199768173
NDPK2,0.5062317892220654
NDPK3,-0.007971231137455235
NDPK4,0.0
NDPK5,-0.0007033439238931946
NDPK6,-0.0017583598097329033
NDPK7,0.0
NDPK8,0.0
NDPK9,0.0
NFORTYRt,0.0
NFTYROX,0.0
NH4t,1.6400983901297435
NH4ti,0.0
NH4tm,0.0
NH4tn,0.0
NH4tp,1.1087335142017949e-17
NMNAT,0.0
NMNATm,0.0
NMNTP,0.0
NMNt2m,0.0
NMNt2p,0.0
NNAM,-3.8115682930961614e-13
NNAMrm,0.0
NNATm,0.0
NNATr,0.0
NNDPR,0.0
NNDPRm,0.0
NNMT,0.0
NTD1,0.0
NTD10,0.0
NTD11,1.4026516785747205e-18
NTD2,8.521322640504164e-20
NTD3,0.0
NTD4,0.0
NTD5,0.0
NTD6,0.0
NTD7,0.0
NTD8,0.0
NTD9,0.0
NTP3,0.0
NTP4,0.0
NTRLASE,0.0
NTRLASE2,0.0
NTRLASE3,0.0
O2t,1.9999999999995424
O2ter,0.0006447319302354198
O2tm,1.9836648373671244
OAAt,0.0
OAAt2m,1.861676218981885
OBDHm,0.0
OCBT,0.04709473690400943
OCDCAt,0.0
OCDCEAt,0.0
OCDCYAt,0.0
OHACT1,0.0
OHACT2,0.0
OHACT3,0.0
OHACT4,0.0
OHACT5,0.0
OHPBAT,0.0
OMCDC,0.08686297460079895
OMCDCm,0.0
OMPDC,0.03241243249274086
ORNDC,0.0
ORNTA,0.0
ORNTACim,0.047094736904009435
ORNt2r,0.0
ORNt3m,0.047094736904009435
ORPT,-0.03241243249274085
OXAGm,0.08387376292425329
OXO2Ctm,0.0
P5CDm,0.0
P5CR,0.048266976777164614
PACALDt,0.0
PACALDtm,0.0
PAK_SC,0.0
PAN4Ptm,0.0
PANTS,0.0
PANTtm,0.0
PAPSR,0.01679233618294797
PAPt,0.0
PAPtm,0.0
PAtm_SC,1.751710124918761e-17
PC,0.7123994769131969
PCDAGAT,0.0
PDE1,0.0
PDE2,0.0
PDE3,0.0
PDE4,0.0
PDE5,0.0
PDHm,1.6146237351147499
PDX5POi,0.0
PENDPtm,0.0
PEPAT,0.0
PEPDt3,0.0
PETHCT,0.0
PETOHM_SC,0.0017583598097327727
PEtg_SC,0.0
PEtm_SC,-3.077129667032353e-05
PEtv_SC,0.0
PFK,0.0
PFK26,0.0
PFK_2,0.0
PFK_3,8.868661041320294
PGAMT,0.0
PGCD,0.16700901472842009
PGI,8.57280821153369
PGK,-17.965986518797504
PGL,0.927407318547965
PGM,-17.798977504069082
PGMT,-0.49137364882982326
PGPPAm_SC,0.0
PHCDm,0.0
PHCHGSm,0.0
PHEACt,0.0
PHETA1,-0.03924072975386971
PHETRS,0.0
PHETRSm,0.0
PHEt2m,0.0
PHEt2r,0.0
PI35BP5P_SC,0.0
PI3P4K_SC,0.0
PI3P5K_SC,0.0
PI45BP5P_SC,0.0
PI45BPP_SC,-3.48168508217664e-19
PI4P5K_SC,0.0
PIN3K_SC,0.0
PIN4K_SC,0.0
PIN4Kn_SC,0.0
PINOS_SC,0.0015532178319306162
PIt2m,2.4976102172584898
PIt2n,0.0
PIt2p,0.0
PIt2r,0.05793795573188043
PIt2v,0.0
PIt5m,0.0
PLBP1I_SCe,0.0
PLBPC_SC,0.0
PLBPC_SCe,0.0
PLD_SC,0.0
PMANM,-0.23676314838051782
PMDPHT,0.00029012936860590754
PMETM_SC,0.0017583598097327725
PMEVK,0.0038683915814125185
PMI12346PH,0.0
PMI12346PS,0.0
PMI1346PH,0.0
PMI1346PS,0.0
PMPK,0.0
PNP,0.0
PNTK,0.0
PNTOt2,0.0
POLYAO,0.0
POLYAO2,0.0
POLYAO3,0.0
PPA,1.026756113097572
PPAm,0.0
PPBNGS,0.0
PPCDC,0.0
PPCK,0.0
PPM,1.4011759928981823e-19
PPNCL2,0.0
PPND,0.0
PPND2,0.02989211676545714
PPNDH,0.03924072975386972
PPPG9tm,0.0
PPPGOm,0.0
PPTTm,0.0
PPYRDC,0.0
PRAGSr,0.02901000626090847
PRAIS,0.02901000626090847
PRAIi,0.008322903099401794
PRAMPC,0.01942987589754713
PRASCSi,0.02901000626090847
PRATPP,0.019429875897547133
PRFGS,0.02901000626090847
PRMICI,0.01942987589754713
PRO1xm,0.0
PROTRS,0.0
PROt2r,0.0
PROtm,0.0
PRPPS,0.08917521775059825
PRPPtm,0.0
PSCVT,0.07745574961872866
PSERDg_SC,0.0
PSERDm_SC,0.003077129667032353
PSERDv_SC,0.0
PSERS_SC,0.0035753316131235786
PSERSm_SC,-1.5283250714627187e-18
PSERT,0.16700901472842009
PSPH1Pter,0.0
PSPHPL,0.0
PSPHS,0.0
PSP_L,0.16700901472842009
PStg_SC,0.0
PStm_SC,3.07712966703312e-05
PStv_SC,0.0
PTD1INOtn_SC,0.0
PTD4INOtn_SC,0.0
PTE10x,0.0
PTE11x,0.0
PTE12x,0.0
PTE2x,0.0
PTE7x,0.0
PTE8x,0.0
PTE9x,0.0
PTPATi,0.0
PTPATim,0.0
PTRCt3i,0.0
PTRCtex2,0.0
PUNP1,-8.828106147133776e-17
PUNP1m,0.0
PUNP2,8.828106147133776e-17
PUNP3,0.0
PUNP3m,0.0
PUNP4,0.0
PUNP5,8.827408755258549e-17
PUNP6,-8.827408755258549e-17
PUNP7,0.0
PYAM5PO,0.0
PYDAMK,0.0
PYDXK,0.0
PYDXNK,0.0
PYDXNO,0.0
PYDXO,0.0
PYK,17.644066004831625
PYNP2r,8.521322640504166e-20
PYR5CDm,0.0
PYRDC,14.94262937731853
PYRDC2,0.0
PYRt,-6.533039570443205e-13
PYRt2,0.0
PYRt2m,1.862904140249053
PYRt2p,1.1087335142017949e-17
QUILSYN,0.0
QULNS,0.0
QULNtm,0.0
RAFGH,0.0
RBFK,0.0
RBFKm,0.0
RBFSa,0.0005802587372118151
RBFSb,0.0002901293686059075
RBK,0.0
RIBFLVt2,0.0
RIBFLVtm,0.0
RIBt2,0.0
RNDR1,0.0010550158858396621
RNDR1n,1.327447125380875e-18
RNDR2,0.0
RNDR2n,2.4362628522017092e-18
RNDR3,0.0
RNDR3n,0.0
RNDR4,0.0
RNDR4n,0.0
RNMK,0.0
RNTR1,0.0
RNTR2,0.0007033439238931067
RNTR3,0.0
RNTR4,0.0017583598097329033
RPE,0.5326159781671644
RPI,-0.39421108164358865
SACCD1,0.08387376292425326
SACCD2,0.08387376292425326
SADT,0.0
SAM24MT,0.0
SBPP1er,0.0
SBPP2er,0.0
SBTD_D2,0.0
SBTD_L,0.0
SBTR,0.0
SBT_Dt,0.0
SBT_Lt,0.0
SERAT,0.0
SERD_L,0.0
SERPT,0.0
SERTRS,0.0
SERt2m,-3.895936703455369e-16
SERt2r,0.0
SFGTHi,0.0
SHCHD,0.0
SHCHF,0.0
SHK3Dr,0.07745574961872867
SHKK,0.07745574961872866
SHSL1,0.0
SHSL4r,0.0
SLCBK1,0.0
SLCBK2,0.0
SLFAT,0.01679233618294797
SO3ti,0.0
SO4ti,0.02265353554872388
SPH1Pter,0.0
SPHPL,0.0
SPMDAT1,0.0
SPMDt3i,0.0
SPMDtex2,0.0
SPMS,0.0
SPRMS,0.0
SPRMt2i,0.0
SQ23EPXter,0.0006447319302354197
SQLEr,0.0006447319302354197
SQLErx,0.0
SQLS,0.0006447319302354197
SQLter,0.0006447319302354197
SRB_Lt,0.0
SSALy,0.0
SUCCt2r,2.2941290477908363e-15
SUCCtm,0.12534174843711174
SUCD1m,0.12534174843711174
SUCD2_u6m,0.0
SUCD3_u6m,0.04768378744026939
SUCFUMtm,0.0
SUCOASm,0.0
SUCRe,0.0
SUCRt2,0.0
SULR,0.016792336182947974
T4HCINNMFM,0.0
TAGL_SC,0.0
TALA,-8.563625177427367
TAUDO,0.0
TAURt,0.0
TCHOLAabcv,0.0
THFATm,0.0
THFGLUS,0.0
THIORDXi,0.0
THIORDXm,0.0
THIORDXni,0.0
THIORDXp,0.0
THMDPe,0.0
THMDt2,-1.3044953635133802e-16
THMP,0.0
THMPPt2m,0.0
THMPe,0.0
THMt2,0.0
THRA,0.0
THRA2,0.0
THRD_L,0.0
THRD_Lm,0.0
THRS,0.056091677930477535
THRTRS,0.0
THRTRSm,0.0
THRt2m,0.0
THRt2r,0.0
THYMt3r,0.0
THZPSN1_SC,0.0
THZPSN2_SC,0.0
TKT1,0.30503586389296106
TKT2,0.2275801142741956
TMDK1,-1.3043909501539565e-16
TMDPK,0.0
TMDPP,0.0
TMDPPK,0.0
TMDS,0.001055015885839794
TMN,0.0
TMPK,0.0
TMPPP,0.0
TPI,8.86142246010356
TRDOXtp,0.0
TRDR,0.020309055802413645
TRDRDtp,0.0
TRDRm,0.0
TRE6PP,0.006857603257957813
TRE6PS,0.006857603257957813
TREH,0.0
TREHv,0.0
TREt2,0.0
TREt2v,0.0
TRIGS_SC,0.00193419579070605
TRPO2,0.0
TRPS1,0.008322903099401792
TRPTA,0.0
TRPTRS,0.0
TRPTRSm,0.0
TRPt2m,0.0
TRPt2r,0.0
TTCCOAtx,0.0
TTDCAtr,0.0
TYRNFT,0.0
TYRTAi,0.029892116765457135
TYRTAim,0.0
TYRTAip,0.0
TYRTRS,0.0
TYRTRSm,0.0
TYRt2m,0.0
TYRt2p,0.0
TYRt2r,0.0
TYRt6,0.0
TYRt7,0.0
UDPACGLP,0.0
UDPG4E,0.0
UDPGALt2g,0.0
UGLT,0.0
UGLYCH,0.0
UMPK,0.014858140392242002
UMPKn,0.0
UMPtn,0.0
UNK3,0.0
UPP3MT,0.0
UPP3S,0.0
UPPDC1,0.0
UPPRT,0.0
URAt2,0.0
UREA2t2,0.0
UREASE,0.0
URIDK2r,-0.0017583598097329028
URIDK2rn,0.0
URIK1,0.0
URIK2,0.0
URIt2,0.0
UTPH1,0.0
UTPtm,0.0
VALTA,-0.07754366760921529
VALTAim,0.0
VALTRS,0.0
VALTRSm,0.0
VALt2m,0.0
VALt2r,0.0
XANt,0.0
XPPT,0.0
XTSNt2,0.0
XYLK,0.0
XYLR,0.0
XYLTD_D,0.0
XYLTt,0.0
XYLt,0.0
YUMPS,0.0
ZYMSTAT_SC,0.0
ZYMSTESTH_SC,0.0
ZYMSTESTH_SCe,0.0
ZYMSTt,0.0
