,fluxes
NADH2_u6cm,0.08518130184613641
NADH2_u6m,11.372758787365996
NADK,0.0
NADKm,0.0
NADN,-4.4025461312857285e-15
NADNm,0.0
NADPPPS,-3.2876052591774558e-15
NADPPPSm,4.1593354626601845e-18
NADPt,0.0
NADS1,0.0
NADS1n,0.0
NADtn,0.0
NAPRT,0.0
NAPRTm,0.0
NAt3_1,0.0
NDP1,0.0
NDP3,0.0
NDP3g,0.0
NDP4,0.0
NDP7,0.0
NDPK1,0.1014974827906881
NDPK2,0.18909473977570807
NDPK3,-0.0029775251371420963
NDPK4,0.0
NDPK5,-0.0002627228062184203
NDPK6,-0.0006568070155460508
NDPK7,0.0
NDPK8,0.0
NDPK9,0.0
NFORTYRt,0.0
NFTYROX,0.0
NH4t,0.612632365037134
NH4ti,0.0
NH4tm,0.0
NH4tn,0.0
NH4tp,0.0
NMNAT,0.0
NMNATm,0.0
NMNTP,0.0
NMNt2m,0.0
NMNt2p,0.0
NNAM,-4.4025461312857285e-15
NNAMrm,0.0
NNATm,0.0
NNATr,0.0
NNDPR,0.0
NNDPRm,0.0
NNMT,0.0
NTD1,0.0
NTD10,0.0
NTD11,0.0
NTD2,0.0
NTD3,0.0
NTD4,0.0
NTD5,0.0
NTD6,0.0
NTD7,0.0
NTD8,0.0
NTD9,0.0
NTP3,0.0
NTP4,0.0
NTRLASE,0.0
NTRLASE2,0.0
NTRLASE3,0.0
O2t,2.0
O2ter,0.00024082923903355198
O2tm,1.9938982628255773
OAAt,0.0
OAAt2m,0.11409832538394153
OBDHm,0.0
OCBT,0.01759148123304173
OCDCAt,0.0
OCDCEAt,0.0
OCDCYAt,0.0
OHACT1,0.0
OHACT2,0.0
OHACT3,0.0
OHACT4,0.0
OHACT5,0.0
OHPBAT,0.0
OMCDC,0.032446266567974905
OMCDCm,0.0
OMPDC,0.012107142653232228
ORNDC,0.0
ORNTA,0.0
ORNTACim,0.017591481233041734
ORNt2r,0.0
ORNt3m,0.01759148123304173
ORPT,-0.012107142653232228
OXAGm,0.031329694641546633
OXO2Ctm,0.0
P5CDm,0.0
P5CR,0.018029352576739096
PACALDt,0.0
PACALDtm,0.0
PAK_SC,0.0
PAN4Ptm,0.0
PANTS,0.0
PANTtm,0.0
PAPSR,0.006272506998464785
PAPt,0.0
PAPtm,0.0
PAtm_SC,2.742112922760859e-20
PC,7.803547562079026
PCDAGAT,0.0
PDE1,0.0
PDE2,0.0
PDE3,0.0
PDE4,0.0
PDE5,0.0
PDHm,11.341429092724448
PDX5POi,0.0
PENDPtm,0.0
PEPAT,0.0
PEPDt3,0.0
PETHCT,0.0
PETOHM_SC,0.0006568070155460507
PEtg_SC,0.0
PEtm_SC,-1.149412277205589e-05
PEtv_SC,0.0
PFK,0.0
PFK26,0.0
PFK_2,0.0
PFK_3,9.692773409979328
PGAMT,0.0
PGCD,0.06181758162483033
PGI,0.0
PGK,-19.35559386580025
PGL,0.0003174567241805721
PGM,-19.293776284175426
PGMT,-0.1835447204943439
PGPPAm_SC,0.0
PHCDm,0.0
PHCHGSm,0.0
PHEACt,0.0
PHETA1,-0.014657743230269365
PHETRS,0.0
PHETRSm,0.0
PHEt2m,0.0
PHEt2r,0.0
PI35BP5P_SC,0.0
PI3P4K_SC,0.0
PI3P5K_SC,0.0
PI45BP5P_SC,0.0
PI45BPP_SC,0.0
PI4P5K_SC,0.0
PIN3K_SC,0.0
PIN4K_SC,0.0
PIN4Kn_SC,0.0
PINOS_SC,0.0005801795303990116
PIt2m,3.5021486103573345
PIt2n,0.0
PIt2p,0.0
PIt2r,0.021641791162259654
PIt2v,0.0
PIt5m,0.0
PLBP1I_SCe,0.0
PLBPC_SC,0.0
PLBPC_SCe,0.0
PLD_SC,0.0
PMANM,-0.08843906464327574
PMDPHT,0.0001083731575650984
PMETM_SC,0.0006568070155460507
PMEVK,0.0014449754342013117
PMI12346PH,0.0
PMI12346PS,0.0
PMI1346PH,0.0
PMI1346PS,0.0
PMPK,0.0
PNP,0.0
PNTK,0.0
PNTOt2,0.0
POLYAO,0.0
POLYAO2,0.0
POLYAO3,0.0
PPA,0.38352822590944385
PPAm,0.006272506998464641
PPBNGS,0.0
PPCDC,0.0
PPCK,0.0
PPM,0.0
PPNCL2,0.0
PPND,0.0
PPND2,0.011165719264282862
PPNDH,0.014657743230269365
PPPG9tm,0.0
PPPGOm,0.0
PPTTm,0.0
PPYRDC,0.0
PRAGSr,0.010836221078148233
PRAIS,0.010836221078148233
PRAIi,0.003108886540251308
PRAMPC,0.0072577175217838595
PRASCSi,0.010836221078148233
PRATPP,0.00725771752178386
PRFGS,0.010836221078148233
PRMICI,0.007257717521783859
PRO1xm,0.0
PROTRS,0.0
PROt2r,0.0
PROtm,0.0
PRPPS,0.03330996779341594
PRPPtm,0.0
PSCVT,0.028932349034803538
PSERDg_SC,0.0
PSERDm_SC,0.0011494122772055888
PSERDv_SC,0.0
PSERS_SC,0.0013355075982769695
PSERSm_SC,0.0
PSERT,0.06181758162483033
PSPH1Pter,0.0
PSPHPL,0.0
PSPHS,0.0
PSP_L,0.06181758162483033
PStg_SC,0.0
PStm_SC,1.1494122772055887e-05
PStv_SC,0.0
PTD1INOtn_SC,0.0
PTD4INOtn_SC,0.0
PTE10x,0.0
PTE11x,0.0
PTE12x,0.0
PTE2x,0.0
PTE7x,0.0
PTE8x,0.0
PTE9x,0.0
PTPATi,0.0
PTPATim,0.0
PTRCt3i,13.610614150190258
PTRCtex2,13.610614150190258
PUNP1,0.0
PUNP1m,0.0
PUNP2,0.0
PUNP3,0.0
PUNP3m,0.0
PUNP4,0.0
PUNP5,0.0
PUNP6,0.0
PUNP7,0.0
PYAM5PO,0.0
PYDAMK,0.0
PYDXK,0.0
PYDXNK,0.0
PYDXNO,0.0
PYDXO,0.0
PYK,19.235911586105818
PYNP2r,0.0
PYR5CDm,0.0
PYRDC,0.0
PYRDC2,0.0
PYRt,-3.929267029531233e-15
PYRt2,0.0
PYRt2m,11.385249067444962
PYRt2p,0.0
QUILSYN,0.0
QULNS,0.0
QULNtm,0.0
RAFGH,0.0
RBFK,0.0
RBFKm,0.0
RBFSa,0.00021674631513019676
RBFSb,0.00010837315756509838
RBK,0.0
RIBFLVt2,0.0
RIBFLVtm,0.0
RIBt2,0.0
RNDR1,0.0003940842093276304
RNDR1n,0.0
RNDR2,0.0
RNDR2n,0.0
RNDR3,0.0
RNDR3n,0.0
RNDR4,0.0
RNDR4n,0.0
RNMK,0.0
RNTR1,0.0
RNTR2,0.0002627228062184203
RNTR3,0.0
RNTR4,0.0006568070155460508
RPE,-0.03178362126784487
RPI,-0.031884331676895264
SACCD1,0.03132969464154663
SACCD2,0.03132969464154663
SADT,0.0
SAM24MT,0.0
SBPP1er,0.0
SBPP2er,0.0
SBTD_D2,0.0
SBTD_L,0.0
SBTR,0.0
SBT_Dt,0.0
SBT_Lt,0.0
SERAT,0.0
SERD_L,0.0
SERPT,0.0
SERTRS,0.0
SERt2m,0.0
SERt2r,0.0
SFGTHi,0.0
SHCHD,0.0
SHCHF,0.0
SHK3Dr,0.02893234903480354
SHKK,0.02893234903480354
SHSL1,0.0
SHSL4r,0.0
SLCBK1,0.0
SLCBK2,0.0
SLFAT,0.006272506998464786
SO3ti,0.0
SO4ti,0.008461863716951621
SPH1Pter,0.0
SPHPL,0.0
SPMDAT1,0.0
SPMDt3i,0.0
SPMDtex2,0.0
SPMS,0.0
SPRMS,0.0
SPRMt2i,0.0
SQ23EPXter,0.00024082923903355195
SQLEr,0.00024082923903355198
SQLErx,0.0
SQLS,0.000240829239033552
SQLter,0.000240829239033552
SRB_Lt,0.0
SSALy,0.0
SUCCt2r,-7.482250706214206
SUCCtm,0.0
SUCD1m,0.0
SUCD2_u6m,0.0
SUCD3_u6m,-7.482250706214207
SUCFUMtm,0.0
SUCOASm,0.0
SUCRe,0.0
SUCRt2,0.0
SULR,0.0062725069984647846
T4HCINNMFM,0.0
TAGL_SC,0.0
TALA,-9.694199046095846
TAUDO,0.0
TAURt,0.0
TCHOLAabcv,0.0
THFATm,0.0
THFGLUS,0.0
THIORDXi,0.0
THIORDXm,0.0
THIORDXni,0.0
THIORDXp,-1.019165005699367e-18
THMDPe,0.0
THMDt2,0.0
THMP,0.0
THMPPt2m,0.0
THMPe,0.0
THMt2,0.0
THRA,0.006270317641748812
THRA2,0.0
THRD_L,0.020371964265520008
THRD_Lm,0.0
THRS,0.04759442570318783
THRTRS,0.0
THRTRSm,0.0
THRt2m,0.0
THRt2r,0.0
THYMt3r,0.0
THZPSN1_SC,0.0
THZPSN2_SC,0.0
TKT1,-0.0014256361165206723
TKT2,-0.030357985151324225
TMDK1,0.0
TMDPK,0.0
TMDPP,0.0
TMDPPK,0.0
TMDS,0.00039408420932763043
TMN,0.0
TMPK,0.0
TMPPP,0.0
TPI,9.690069554431993
TRDOXtp,1.019165005699367e-18
TRDR,0.007586121029556888
TRDRDtp,-1.019165005699367e-18
TRDRm,0.0
TRE6PP,0.002561547360629598
TRE6PS,0.002561547360629598
TREH,0.0
TREHv,0.0
TREt2,0.0
TREt2v,0.0
TRIGS_SC,0.0007224877171006559
TRPO2,0.0
TRPS1,0.0031088865402513076
TRPTA,0.0
TRPTRS,0.0
TRPTRSm,0.0
TRPt2m,0.0
TRPt2r,0.0
TTCCOAtx,0.0
TTDCAtr,0.0
TYRNFT,0.0
TYRTAi,0.0
TYRTAim,0.011165719264282862
TYRTAip,0.0
TYRTRS,0.0
TYRTRSm,0.0
TYRt2m,-0.01116571926428286
TYRt2p,0.0
TYRt2r,0.0
TYRt6,0.0
TYRt7,0.0
UDPACGLP,0.0
UDPG4E,0.0
UDPGALt2g,0.0
UGLT,0.0
UGLYCH,0.0
UMPK,0.005550019281364155
UMPKn,0.0
UMPtn,0.0
UNK3,0.0
UPP3MT,0.0
UPP3S,0.0
UPPDC1,0.0
UPPRT,0.0
URAt2,0.0
UREA2t2,0.0
UREASE,0.0
URIDK2r,-0.0006568070155460507
URIDK2rn,0.0
URIK1,0.0
URIK2,0.0
URIt2,0.0
UTPH1,0.0
UTPtm,0.0
VALTA,-0.028965189385580844
VALTAim,0.0
VALTRS,0.0
VALTRSm,0.0
VALt2m,0.0
VALt2r,0.0
XANt,0.0
XPPT,0.0
XTSNt2,0.0
XYLK,0.0
XYLR,0.0
XYLTD_D,0.0
XYLTt,0.0
XYLt,0.0
YUMPS,0.0
ZYMSTAT_SC,0.0
ZYMSTESTH_SC,0.0
ZYMSTESTH_SCe,0.0
ZYMSTt,0.0
