,fluxes
MIP2CS226_SC,0.0
MIP2CS324_SC,0.0
MIP2CS326_SC,0.0
MIPC124PLC_SC,0.0
MIPC126PLC_SC,0.0
MIPC224PLC_SC,0.0
MIPC226PLC_SC,0.0
MIPC324PLC_SC,0.0
MIPC326PLC_SC,0.0
MIPCS124_SC,0.0
MIPCS126_SC,0.0
MIPCS224_SC,0.0
MIPCS226_SC,0.0
MIPCS324_SC,0.0
MIPCS326_SC,0.0
MMETt2,0.0
MOHMT,0.0
MTAP,0.0
MTHFC,1.9364530995510618e-16
MTHFCm,0.0
MTHFD,1.936453099551062e-16
MTHFD2i,0.0
MTHFDm,0.0
MTHFR3,2.23714414013653e-18
MTRI,0.0
NABTNO,7.718650397092316e-17
NACt,0.0
NADDPp,0.0
NADH2_u6cm,0.0
NADH2_u6m,9.883817427385887
NADK,0.0
NADKm,0.0
NADN,4.733892631542099e-15
NADNm,0.0
NADPPPS,1.0308596992083465e-14
NADPPPSm,-1.1778355242806492e-32
NADPt,-7.020991732906009e-15
NADS1,0.0
NADS1n,0.0
NADtn,0.0
NAPRT,0.0
NAPRTm,0.0
NAt3_1,0.0
NDP1,0.0
NDP3,0.0
NDP3g,0.0
NDP4,0.0
NDP7,0.0
NDPK1,2.9888439125262157e-17
NDPK2,5.578246333177732e-17
NDPK3,-1.1724573738491066e-18
NDPK4,0.0
NDPK5,-7.736521522085978e-20
NDPK6,-2.9226271461562856e-19
NDPK7,-6.258852306462984e-35
NDPK8,0.0
NDPK9,0.0
NFORTYRt,0.0
NFTYROX,0.0
NH4t,1.6265146778451454e-15
NH4ti,0.0
NH4tm,-0.8464730290456443
NH4tn,0.0
NH4tp,0.0
NMNAT,0.0
NMNATm,0.0
NMNTP,0.0
NMNt2m,0.0
NMNt2p,0.0
NNAM,4.733892631542099e-15
NNAMrm,0.0
NNATm,0.0
NNATr,0.0
NNDPR,0.0
NNDPRm,0.0
NNMT,0.0
NTD1,0.0
NTD10,0.0
NTD11,0.0
NTD2,-9.884967656347919e-20
NTD3,0.0
NTD4,0.0
NTD5,0.0
NTD6,0.0
NTD7,0.0
NTD8,0.0
NTD9,0.0
NTP3,0.0
NTP4,0.0
NTRLASE,0.0
NTRLASE2,0.0
NTRLASE3,0.0
O2t,2.000000000000006
O2ter,7.091811395245479e-20
O2tm,2.0000000000000067
OAAt,0.0
OAAt2m,3.7471171037492514e-17
OBDHm,0.0
OCBT,5.180245869163404e-18
OCDCAt,0.0
OCDCEAt,0.0
OCDCYAt,0.0
OHACT1,0.0
OHACT2,0.0
OHACT3,0.0
OHACT4,0.0
OHACT5,0.0
OHPBAT,0.0
OMCDC,9.554604079776183e-18
OMCDCm,0.0
OMPDC,3.565247001427953e-18
ORNDC,0.0
ORNTA,-3.282562692613572e-17
ORNTACim,-2.7645381056972315e-17
ORNt2r,0.0
ORNt3m,-2.764538105697232e-17
ORPT,-3.565247001427953e-18
OXAGm,9.225801915087533e-18
OXO2Ctm,0.0
P5CDm,0.0
P5CR,5.309187894531503e-18
PACALDt,0.0
PACALDtm,0.0
PAK_SC,0.0
PAN4Ptm,-1.3438746618196287e-32
PANTS,0.0
PANTtm,0.0
PAPSR,1.8470945133980282e-18
PAPt,0.0
PAPtm,0.0
PAtm_SC,-2.6157493190063875e-21
PC,7.576763485477172
PCDAGAT,0.0
PDE1,0.0
PDE2,0.0
PDE3,0.0
PDE4,0.0
PDE5,0.0
PDHm,13.26970954356847
PDX5POi,0.0
PENDPtm,0.0
PEPAT,0.0
PEPDt3,0.0
PETHCT,0.0
PETOHM_SC,1.9341303805214954e-19
PEtg_SC,0.0
PEtm_SC,-3.3847281659126165e-21
PEtv_SC,0.0
PFK,0.0
PFK26,0.0
PFK_2,0.0
PFK_3,10.000000000000002
PGAMT,0.0
PGCD,0.0
PGI,0.0
PGK,-20.000000000000004
PGL,-6.884758059690417e-18
PGM,-20.000000000000004
PGMT,-5.4049273483673175e-17
PGPPAm_SC,0.0
PHCDm,0.0
PHCHGSm,0.0
PHEACt,0.0
PHETA1,-4.316334299197136e-18
PHETRS,0.0
PHETRSm,0.0
PHEt2m,0.0
PHEt2r,0.0
PI35BP5P_SC,0.0
PI3P4K_SC,0.0
PI3P5K_SC,0.0
PI45BP5P_SC,0.0
PI45BPP_SC,-2.0289212044914286e-34
PI4P5K_SC,0.0
PIN3K_SC,0.0
PIN4K_SC,0.0
PIN4Kn_SC,0.0
PINOS_SC,1.708481836127321e-19
PIt2m,1.1369294605809213
PIt2n,0.0
PIt2p,0.0
PIt2r,-7.710804594956343e-15
PIt2v,0.0
PIt5m,0.0
PLBP1I_SCe,0.0
PLBPC_SC,0.0
PLBPC_SCe,0.0
PLD_SC,0.0
PMANM,-2.6043065573721927e-17
PMDPHT,3.191315127860467e-20
PMETM_SC,1.9341303805214954e-19
PMEVK,4.255086837147287e-19
PMI12346PH,0.0
PMI12346PS,0.0
PMI1346PH,0.0
PMI1346PS,0.0
PMPK,0.0
PNP,0.0
PNTK,0.0
PNTOt2,0.0
POLYAO,7.718650397092318e-17
POLYAO2,7.718650397092318e-17
POLYAO3,-1.5437300794184635e-16
PPA,0.0
PPAm,1.6929460580912918
PPBNGS,0.0
PPCDC,0.0
PPCK,0.0
PPM,0.0
PPNCL2,0.0
PPND,0.0
PPND2,3.288021646886543e-18
PPNDH,4.316334299197136e-18
PPPG9tm,0.0
PPPGOm,0.0
PPTTm,0.0
PPYRDC,0.0
PRAGSr,3.1909927727971205e-18
PRAIS,3.19099277279712e-18
PRAIi,9.154883801135079e-19
PRAMPC,2.137214070476251e-18
PRASCSi,3.1909927727971205e-18
PRATPP,2.137214070476251e-18
PRFGS,3.1909927727971205e-18
PRMICI,2.1372140704762507e-18
PRO1xm,0.0
PROTRS,0.0
PROt2r,0.0
PROtm,0.0
PRPPS,9.808942224814833e-18
PRPPtm,0.0
PSCVT,8.519844326197186e-18
PSERDg_SC,0.0
PSERDm_SC,3.384728165912616e-19
PSERDv_SC,0.0
PSERS_SC,4.942043448368153e-19
PSERSm_SC,1.8418578320544071e-19
PSERT,0.0
PSPH1Pter,0.0
PSPHPL,0.0
PSPHS,0.0
PSP_L,0.0
PStg_SC,0.0
PStm_SC,4.314853791722554e-21
PStv_SC,0.0
PTD1INOtn_SC,0.0
PTD4INOtn_SC,0.0
PTE10x,0.0
PTE11x,0.0
PTE12x,0.0
PTE2x,0.0
PTE7x,0.0
PTE8x,0.0
PTE9x,0.0
PTPATi,1.343874661819629e-32
PTPATim,-1.3438746618196287e-32
PTRCt3i,13.365145228215775
PTRCtex2,13.365145228215775
PUNP1,9.884967656347911e-20
PUNP1m,0.0
PUNP2,-9.884967656347911e-20
PUNP3,0.0
PUNP3m,0.0
PUNP4,0.0
PUNP5,0.0
PUNP6,0.0
PUNP7,0.0
PYAM5PO,0.0
PYDAMK,0.0
PYDXK,0.0
PYDXNK,0.0
PYDXNO,0.0
PYDXO,0.0
PYK,20.000000000000004
PYNP2r,-9.884967656347919e-20
PYR5CDm,0.0
PYRDC,0.0
PYRDC2,0.0
PYRt,0.0
PYRt2,0.0
PYRt2m,13.26970954356847
PYRt2p,0.0
QUILSYN,0.0
QULNS,0.0
QULNtm,0.0
RAFGH,0.0
RBFK,0.0
RBFKm,0.0
RBFSa,6.382630255720934e-20
RBFSb,3.191315127860466e-20
RBK,0.0
RIBFLVt2,0.0
RIBFLVtm,0.0
RIBt2,0.0
RNDR1,1.719814626781057e-20
RNDR1n,0.0
RNDR2,0.0
RNDR2n,0.0
RNDR3,0.0
RNDR3n,0.0
RNDR4,0.0
RNDR4n,0.0
RNMK,0.0
RNTR1,0.0
RNTR2,7.73652152208598e-20
RNTR3,0.0
RNTR4,2.9226271461562856e-19
RPE,-1.401163250010737e-17
RPI,-7.063048137859742e-18
SACCD1,9.225801915087533e-18
SACCD2,9.225801915087531e-18
SADT,0.0
SAM24MT,0.0
SBPP1er,0.0
SBPP2er,0.0
SBTD_D2,0.0
SBTD_L,0.0
SBTR,0.0
SBT_Dt,0.0
SBT_Lt,0.0
SERAT,0.0
SERD_L,0.0
SERPT,0.0
SERTRS,0.0
SERt2m,-0.8464730290456443
SERt2r,0.0
SFGTHi,0.0
SHCHD,0.0
SHCHF,0.0
SHK3Dr,8.519844326197184e-18
SHKK,8.519844326197184e-18
SHSL1,0.0
SHSL4r,0.0
SLCBK1,0.0
SLCBK2,0.0
SLFAT,1.2465303127547275e-18
SO3ti,0.0
SO4ti,1.8912404395952255e-18
SPH1Pter,0.0
SPHPL,0.0
SPMDAT1,0.0
SPMDt3i,0.0
SPMDtex2,0.0
SPMS,7.718650397092318e-17
SPRMS,-7.718650397092318e-17
SPRMt2i,0.0
SQ23EPXter,7.091811395245478e-20
SQLEr,7.091811395245478e-20
SQLErx,0.0
SQLS,7.091811395245479e-20
SQLter,7.091811395245479e-20
SRB_Lt,0.0
SSALy,0.0
SUCCt2r,-5.883817427385874
SUCCtm,0.0
SUCD1m,0.0
SUCD2_u6m,0.0
SUCD3_u6m,-5.883817427385874
SUCFUMtm,0.0
SUCOASm,0.0
SUCRe,0.0
SUCRt2,0.0
SULR,1.847094513398028e-18
T4HCINNMFM,0.0
TAGL_SC,0.0
TALA,-10.0
TAUDO,0.0
TAURt,0.0
TCHOLAabcv,0.0
THFATm,0.0
THFGLUS,0.0
THIORDXi,0.0
THIORDXm,0.0
THIORDXni,0.0
THIORDXp,2.080230805680259e-18
THMDPe,0.0
THMDt2,0.0
THMP,0.0
THMPPt2m,0.0
THMPe,0.0
THMt2,0.0
THRA,1.692946058091289
THRA2,0.0
THRD_L,5.999027730250834e-18
THRD_Lm,0.0
THRS,1.692946058091289
THRTRS,0.0
THRTRSm,0.0
THRt2m,0.0
THRt2r,0.0
THYMt3r,0.0
THZPSN1_SC,0.0
THZPSN2_SC,0.0
TKT1,2.641799242986903e-18
TKT2,-1.1265738413152277e-17
TMDK1,0.0
TMDPK,0.0
TMDPP,0.0
TMDPPK,0.0
TMDS,1.1604782283128967e-19
TMN,0.0
TMPK,0.0
TMPPP,0.0
TPI,10.0
TRDOXtp,-2.080230805680259e-18
TRDR,4.3141513951825866e-18
TRDRDtp,2.080230805680259e-18
TRDRm,0.0
TRE6PP,7.543108484033829e-19
TRE6PS,7.54310848403383e-19
TREH,0.0
TREHv,0.0
TREt2,0.0
TREt2v,0.0
TRIGS_SC,2.1275434185736446e-19
TRPO2,0.0
TRPS1,9.154883801135077e-19
TRPTA,0.0
TRPTRS,0.0
TRPTRSm,0.0
TRPt2m,0.0
TRPt2r,0.0
TTCCOAtx,0.0
TTDCAtr,0.0
TYRNFT,0.0
TYRTAi,4.5412723295466035e-18
TYRTAim,0.0
TYRTAip,0.0
TYRTRS,0.0
TYRTRSm,0.0
TYRt2m,1.2532506826600631e-18
TYRt2p,0.0
TYRt2r,0.0
TYRt6,0.0
TYRt7,0.0
UDPACGLP,0.0
UDPG4E,0.0
UDPGALt2g,0.0
UGLT,0.0
UGLYCH,0.0
UMPK,1.7331898481041396e-18
UMPKn,0.0
UMPtn,0.0
UNK3,0.0
UPP3MT,0.0
UPP3S,0.0
UPPDC1,0.0
UPPRT,0.0
URAt2,0.0
UREA2t2,0.0
UREASE,0.0
URIDK2r,-2.9226271461562856e-19
URIDK2rn,0.0
URIK1,0.0
URIK2,0.0
URIt2,0.0
UTPH1,0.0
UTPtm,0.0
VALTA,-8.529514978099793e-18
VALTAim,0.0
VALTRS,0.0
VALTRSm,0.0
VALt2m,0.0
VALt2r,0.0
XANt,0.0
XPPT,0.0
XTSNt2,0.0
XYLK,0.0
XYLR,0.0
XYLTD_D,0.0
XYLTt,0.0
XYLt,0.0
YUMPS,0.0
ZYMSTAT_SC,0.0
ZYMSTESTH_SC,0.0
ZYMSTESTH_SCe,0.0
ZYMSTt,0.0
