,fluxes
MIP2C124PLC_SC,0.0
MIP2C126PLC_SC,0.0
MIP2C224PLC_SC,0.0
MIP2C226PLC_SC,0.0
MIP2C324PLC_SC,0.0
MIP2C326PLC_SC,0.0
MIP2CS124_SC,0.0
MIP2CS126_SC,0.0
MIP2CS224_SC,0.0
MIP2CS226_SC,0.0
MIP2CS324_SC,0.0
MIP2CS326_SC,0.0
MIPC124PLC_SC,0.0
MIPC126PLC_SC,0.0
MIPC224PLC_SC,0.0
MIPC226PLC_SC,0.0
MIPC324PLC_SC,0.0
MIPC326PLC_SC,0.0
MIPCS124_SC,0.0
MIPCS126_SC,0.0
MIPCS224_SC,0.0
MIPCS226_SC,0.0
MIPCS324_SC,0.0
MIPCS326_SC,0.0
MMETt2,0.0
MOHMT,0.0
MTAP,0.0
MTHFC,-1.7320394292064536e-14
MTHFCm,0.0
MTHFD,-1.7320394292064536e-14
MTHFD2i,0.0
MTHFDm,0.0
MTHFR3,-3.0328984417027277e-16
MTRI,0.0
NABTNO,0.0
NACt,0.0
NADDPp,0.0
NADH2_u6cm,6.632352941177381
NADH2_u6m,0.0
NADK,0.0
NADKm,0.0
NADN,0.0
NADNm,0.0
NADPPPS,6.5752105183549115e-15
NADPPPSm,6.600306045171039e-31
NADPt,0.0
NADS1,0.0
NADS1n,0.0
NADtn,0.0
NAPRT,0.0
NAPRTm,0.0
NAt3_1,0.0
NDP1,0.0
NDP3,0.0
NDP3g,0.0
NDP4,0.0
NDP7,0.0
NDPK1,-1.2130840344923702e-14
NDPK2,-7.53715832124108e-15
NDPK3,1.1868166396767242e-16
NDPK4,0.0
NDPK5,2.0098872814433106e-16
NDPK6,2.6179778816398352e-17
NDPK7,0.0
NDPK8,0.0
NDPK9,0.0
NFORTYRt,0.0
NFTYROX,0.0
NH4t,-7.11002435794737e-14
NH4ti,0.0
NH4tm,-1.8774509803925923
NH4tn,0.0
NH4tp,0.0
NMNAT,-1.7839053953732367e-14
NMNATm,0.0
NMNTP,0.0
NMNt2m,0.0
NMNt2p,0.0
NNAM,0.0
NNAMrm,0.0
NNATm,0.0
NNATr,0.0
NNDPR,0.0
NNDPRm,0.0
NNMT,0.0
NTD1,0.0
NTD10,-4.396179177752082e-33
NTD11,0.0
NTD2,4.396179177752081e-33
NTD3,0.0
NTD4,0.0
NTD5,0.0
NTD6,0.0
NTD7,0.0
NTD8,0.0
NTD9,0.0
NTP3,0.0
NTP4,0.0
NTRLASE,0.0
NTRLASE2,0.0
NTRLASE3,0.0
O2t,2.000000000001331
O2ter,-1.2914933181271875e-16
O2tm,2.0000000000013327
OAAt,0.0
OAAt2m,17.367647058825384
OBDHm,0.0
OCBT,-7.011817426325354e-16
OCDCAt,0.0
OCDCEAt,0.0
OCDCYAt,0.0
OHACT1,0.0
OHACT2,0.0
OHACT3,0.0
OHACT4,0.0
OHACT5,0.0
OHPBAT,0.0
OMCDC,-1.2551586313845522e-15
OMCDCm,0.0
OMPDC,-4.825805895156089e-16
ORNDC,0.0
ORNTA,0.0
ORNTACim,-7.137480822105774e-16
ORNt2r,0.0
ORNt3m,-7.137480822105775e-16
ORPT,4.825805895156089e-16
OXAGm,-1.248775449542201e-15
OXO2Ctm,0.0
P5CDm,3.9495635134906736e-15
P5CR,-7.186349285101342e-16
PACALDt,0.0
PACALDtm,0.0
PAK_SC,0.0
PAN4Ptm,0.0
PANTS,0.0
PANTtm,0.0
PAPSR,-2.5001688769660404e-16
PAPt,0.0
PAPtm,0.0
PAtm_SC,8.569102883627683e-21
PC,6.387254901959905
PCDAGAT,0.0
PDE1,0.0
PDE2,0.0
PDE3,0.0
PDE4,0.0
PDE5,0.0
PDHm,15.490196078432787
PDX5POi,0.0
PENDPtm,0.0
PEPAT,0.0
PEPDt3,0.0
PETHCT,0.0
PETOHM_SC,-2.6179778816398334e-17
PEtg_SC,0.0
PEtm_SC,4.581461292869708e-19
PEtv_SC,0.0
PFK,0.0
PFK26,0.0
PFK_2,0.0
PFK_3,10.000000000000027
PGAMT,0.0
PGCD,0.0
PGI,10.00000000000002
PGK,-20.000000000000053
PGL,-8.62763257042865e-15
PGM,-20.000000000000053
PGMT,7.315939190242513e-15
PGPPAm_SC,0.0
PHCDm,0.0
PHCHGSm,0.0
PHEACt,0.0
PHETA1,5.842453972526228e-16
PHETRS,0.0
PHETRSm,0.0
PHEt2m,0.0
PHEt2r,0.0
PI35BP5P_SC,0.0
PI3P4K_SC,0.0
PI3P5K_SC,0.0
PI45BP5P_SC,0.0
PI45BPP_SC,-9.895544173379675e-33
PI4P5K_SC,0.0
PIN3K_SC,0.0
PIN4K_SC,0.0
PIN4Kn_SC,0.0
PINOS_SC,-2.2412311463068758e-17
PIt2m,-17.367647058825362
PIt2n,0.0
PIt2p,0.0
PIt2r,3.001516798834995e-14
PIt2v,0.0
PIt5m,0.0
PLBP1I_SCe,0.0
PLBPC_SC,0.0
PLBPC_SCe,0.0
PLD_SC,0.0
PMANM,3.5251072176280348e-15
PMDPHT,-8.290785035953658e-17
PMETM_SC,-2.617977881639833e-17
PMEVK,-7.748959908763124e-16
PMI12346PH,0.0
PMI12346PS,0.0
PMI1346PH,0.0
PMI1346PS,0.0
PMPK,0.0
PNP,0.0
PNTK,0.0
PNTOt2,0.0
POLYAO,0.0
POLYAO2,0.0
POLYAO3,0.0
PPA,-4.1939419863142925e-14
PPAm,2.4068627451002023
PPBNGS,0.0
PPCDC,0.0
PPCK,0.0
PPM,-1.39232103632081e-48
PPNCL2,0.0
PPND,0.0
PPND2,-4.450562398787717e-16
PPNDH,-5.842453972526228e-16
PPPG9tm,0.0
PPPGOm,0.0
PPTTm,0.0
PPYRDC,0.0
PRAGSr,-8.527300275375216e-15
PRAIS,-8.527300275375214e-15
PRAIi,-1.2391761973095212e-16
PRAMPC,-2.892865559212016e-16
PRASCSi,-8.527300275375216e-15
PRATPP,-2.892865559212016e-16
PRFGS,-8.527300275375216e-15
PRMICI,-2.8928655592120153e-16
PRO1xm,0.0
PROTRS,0.0
PROt2r,0.0
PROtm,0.0
PRPPS,-9.423085040542975e-15
PRPPtm,0.0
PSCVT,-1.1532192568623467e-15
PSERDg_SC,0.0
PSERDm_SC,-4.581461292869708e-17
PSERDv_SC,0.0
PSERS_SC,-5.348648221028756e-17
PSERSm_SC,1.2187027013720584e-18
PSERT,0.0
PSPH1Pter,0.0
PSPHPL,0.0
PSPHS,0.0
PSP_L,0.0
PStg_SC,0.0
PStm_SC,-4.627808431743784e-19
PStv_SC,0.0
PTD1INOtn_SC,0.0
PTD4INOtn_SC,0.0
PTE10x,0.0
PTE11x,0.0
PTE12x,0.0
PTE2x,0.0
PTE7x,0.0
PTE8x,0.0
PTE9x,0.0
PTPATi,0.0
PTPATim,0.0
PTRCt3i,0.0
PTRCtex2,0.0
PUNP1,0.0
PUNP1m,0.0
PUNP2,0.0
PUNP3,0.0
PUNP3m,0.0
PUNP4,4.3961791777520804e-33
PUNP5,4.762920415444288e-16
PUNP6,0.0
PUNP7,-4.396179177752082e-33
PYAM5PO,0.0
PYDAMK,0.0
PYDXK,0.0
PYDXNK,0.0
PYDXNO,0.0
PYDXO,0.0
PYK,20.000000000000057
PYNP2r,-4.762920415444288e-16
PYR5CDm,-3.949563513490674e-15
PYRDC,0.0
PYRDC2,0.0
PYRt,-1.3752434603359314e-14
PYRt2,0.0
PYRt2m,15.490196078432781
PYRt2p,0.0
QUILSYN,0.0
QULNS,0.0
QULNtm,0.0
RAFGH,0.0
RBFK,0.0
RBFKm,0.0
RBFSa,-1.6581570071907315e-16
RBFSb,-8.290785035953656e-17
RBK,0.0
RIBFLVt2,7.858818685483084e-17
RIBFLVtm,0.0
RIBt2,0.0
RNDR1,-1.570786728983899e-17
RNDR1n,-6.288052746966718e-33
RNDR2,0.0
RNDR2n,0.0
RNDR3,0.0
RNDR3n,0.0
RNDR4,0.0
RNDR4n,0.0
RNMK,0.0
RNTR1,0.0
RNTR2,-2.0098872814433108e-16
RNTR3,0.0
RNTR4,-2.6179778816398352e-17
RPE,1.0252518661763836e-15
RPI,9.48706873588596e-15
SACCD1,-1.2487754495422005e-15
SACCD2,-1.2487754495422005e-15
SADT,0.0
SAM24MT,-3.7935554446942244e-20
SBPP1er,0.0
SBPP2er,0.0
SBTD_D2,0.0
SBTD_L,0.0
SBTR,0.0
SBT_Dt,0.0
SBT_Lt,0.0
SERAT,0.0
SERD_L,0.0
SERPT,0.0
SERTRS,0.0
SERt2m,-1.8774509803925925
SERt2r,0.0
SFGTHi,0.0
SHCHD,0.0
SHCHF,0.0
SHK3Dr,-1.1532192568623467e-15
SHKK,-1.1532192568623467e-15
SHSL1,0.0
SHSL4r,0.0
SLCBK1,0.0
SLCBK2,0.0
SLFAT,-2.500168876966041e-16
SO3ti,0.0
SO4ti,-3.3728281708459853e-16
SPH1Pter,0.0
SPHPL,0.0
SPMDAT1,0.0
SPMDt3i,0.0
SPMDtex2,0.0
SPMS,0.0
SPRMS,0.0
SPRMt2i,0.0
SQ23EPXter,-1.2914933181271873e-16
SQLEr,-1.2914933181271873e-16
SQLErx,0.0
SQLS,-1.2914933181271875e-16
SQLter,-1.2914933181271875e-16
SRB_Lt,0.0
SSALy,0.0
SUCCt2r,-2.632352941174719
SUCCtm,-1.4956630803933467e-15
SUCD1m,0.0
SUCD2_u6m,-1.4956630803933467e-15
SUCD3_u6m,-2.6323529411747137
SUCFUMtm,0.0
SUCOASm,0.0
SUCRe,0.0
SUCRt2,0.0
SULR,-2.5001688769660404e-16
T4HCINNMFM,0.0
TAGL_SC,0.0
TALA,-10.000000000000027
TAUDO,0.0
TAURt,0.0
TCHOLAabcv,0.0
THFATm,0.0
THFGLUS,0.0
THIORDXi,0.0
THIORDXm,0.0
THIORDXni,0.0
THIORDXp,1.9051681661777166e-16
THMDPe,0.0
THMDt2,0.0
THMP,0.0
THMPPt2m,0.0
THMPe,0.0
THMt2,0.0
THRA,3.75490196078519
THRA2,0.0
THRD_L,-8.120094729552882e-16
THRD_Lm,0.0
THRS,3.754901960785188
THRTRS,0.0
THRTRSm,0.0
THRt2m,0.0
THRt2r,0.0
THYMt3r,0.0
THZPSN1_SC,0.0
THZPSN2_SC,0.0
TKT1,-7.067784487138291e-17
TKT2,1.0892355615193652e-15
TMDK1,-2.028588448177083e-34
TMDPK,0.0
TMDPP,0.0
TMDPPK,0.0
TMDS,-1.5707867289839017e-17
TMN,0.0
TMPK,0.0
TMPPP,0.0
TPI,10.000000000000025
TRDOXtp,-1.9051681661777166e-16
TRDR,-3.023764453294008e-16
TRDRDtp,1.9051681661777166e-16
TRDRm,0.0
TRE6PP,-1.0210113738395348e-16
TRE6PS,-1.0210113738395348e-16
TREH,0.0
TREHv,0.0
TREt2,0.0
TREt2v,0.0
TRIGS_SC,-2.879775669803817e-17
TRPO2,0.0
TRPS1,-1.2391761973095212e-16
TRPTA,0.0
TRPTRS,0.0
TRPTRSm,0.0
TRPt2m,0.0
TRPt2r,0.0
TTCCOAtx,0.0
TTDCAtr,0.0
TYRNFT,0.0
TYRTAi,0.0
TYRTAim,-4.2679144147685916e-16
TYRTAip,0.0
TYRTRS,0.0
TYRTRSm,0.0
TYRt2m,4.2679144147685916e-16
TYRt2p,0.0
TYRt2r,0.0
TYRt6,0.0
TYRt7,0.0
UDPACGLP,0.0
UDPG4E,0.0
UDPGALt2g,0.0
UGLT,0.0
UGLYCH,0.0
UMPK,-2.2121913099856556e-16
UMPKn,0.0
UMPtn,0.0
UNK3,0.0
UPP3MT,0.0
UPP3S,0.0
UPPDC1,0.0
UPPRT,0.0
URAt2,0.0
UREA2t2,0.0
UREASE,0.0
URIDK2r,2.6179778816398328e-17
URIDK2rn,2.47536184766718e-32
URIK1,0.0
URIK2,0.0
URIt2,0.0
UTPH1,0.0
UTPtm,0.0
VALTA,1.1545282458031665e-15
VALTAim,0.0
VALTRS,0.0
VALTRSm,0.0
VALt2m,0.0
VALt2r,0.0
XANt,0.0
XPPT,0.0
XTSNt2,0.0
XYLK,0.0
XYLR,0.0
XYLTD_D,0.0
XYLTt,0.0
XYLt,0.0
YUMPS,0.0
ZYMSTAT_SC,0.0
ZYMSTESTH_SC,0.0
ZYMSTESTH_SCe,0.0
ZYMSTt,0.0
