,fluxes
MIPCS126_SC,0.0
MIPCS224_SC,0.0
MIPCS226_SC,0.0
MIPCS324_SC,0.0
MIPCS326_SC,0.0
MMETt2,0.0
MOHMT,0.0
MTAP,0.0
MTHFC,1.2478271976344777e-13
MTHFCm,0.0
MTHFD,1.2478271976344777e-13
MTHFD2i,0.0
MTHFDm,0.0
MTHFR3,1.2306467258834477e-16
MTRI,0.0
NABTNO,0.0
NACt,0.0
NADDPp,0.0
NADH2_u6cm,3.9999999999999942
NADH2_u6m,0.0
NADK,0.0
NADKm,0.0
NADN,0.0
NADNm,0.0
NADPPPS,-6.098905125836174e-17
NADPPPSm,4.087664304020845e-16
NADPt,0.0
NADS1,0.0
NADS1n,0.0
NADtn,-1.1149408721082727e-15
NAPRT,0.0
NAPRTm,0.0
NAt3_1,0.0
NDP1,0.0
NDP3,0.0
NDP3g,0.0
NDP4,0.0
NDP7,0.0
NDPK1,6.38057790477182e-14
NDPK2,3.0525003947201253e-15
NDPK3,-4.823283997698814e-17
NDPK4,0.0
NDPK5,-4.2558388214989544e-18
NDPK6,0.0
NDPK7,0.0
NDPK8,0.0
NDPK9,0.0
NFORTYRt,0.0
NFTYROX,0.0
NH4t,3.1532718499111675e-13
NH4ti,0.0
NH4tm,-2.9729729729729413
NH4tn,0.0
NH4tp,0.0
NMNAT,0.0
NMNATm,0.0
NMNTP,0.0
NMNt2m,0.0
NMNt2p,0.0
NNAM,0.0
NNAMrm,0.0
NNATm,0.0
NNATr,0.0
NNDPR,0.0
NNDPRm,0.0
NNMT,0.0
NTD1,0.0
NTD10,0.0
NTD11,0.0
NTD2,0.0
NTD3,0.0
NTD4,0.0
NTD5,0.0
NTD6,0.0
NTD7,0.0
NTD8,0.0
NTD9,0.0
NTP3,0.0
NTP4,0.0
NTRLASE,0.0
NTRLASE2,0.0
NTRLASE3,0.0
O2t,2.0
O2ter,3.901185586374041e-18
O2tm,2.0
OAAt,0.0
OAAt2m,19.999999999999833
OBDHm,0.0
OCBT,2.8496387442286753e-16
OCDCAt,0.0
OCDCEAt,0.0
OCDCYAt,0.0
OHACT1,0.0
OHACT2,0.0
OHACT3,0.0
OHACT4,0.0
OHACT5,0.0
OHPBAT,0.0
OMCDC,5.255960944551209e-16
OMCDCm,0.0
OMPDC,1.9612323902407666e-16
ORNDC,0.0
ORNTA,0.0
ORNTACim,2.849638744228675e-16
ORNt2r,0.0
ORNt3m,2.8496387442286753e-16
ORPT,-1.9612323902407666e-16
OXAGm,5.075087794637504e-16
OXO2Ctm,0.0
P5CDm,4.3910246361310855e-16
P5CR,2.920569391253657e-16
PACALDt,0.0
PACALDtm,0.0
PAK_SC,0.0
PAN4Ptm,0.0
PANTS,0.0
PANTtm,0.0
PAPSR,1.0160815186328754e-16
PAPt,0.0
PAPtm,0.0
PAtm_SC,0.0
PC,5.94594594594582
PCDAGAT,0.0
PDE1,0.0
PDE2,0.0
PDE3,0.0
PDE4,0.0
PDE5,0.0
PDHm,17.027027027026886
PDX5POi,0.0
PENDPtm,0.0
PEPAT,0.0
PEPDt3,0.0
PETHCT,0.0
PETOHM_SC,1.0639597053747384e-17
PEtg_SC,0.0
PEtm_SC,-1.8619294844057925e-19
PEtv_SC,0.0
PFK,0.0
PFK26,0.0
PFK_2,0.0
PFK_3,9.999999999999957
PGAMT,0.0
PGCD,0.0
PGI,9.999999999999998
PGK,-19.999999999999893
PGL,5.142471909311236e-18
PGM,-19.999999999999897
PGMT,-2.9732353966697068e-15
PGPPAm_SC,0.0
PHCDm,0.0
PHCHGSm,0.0
PHEACt,0.0
PHETA1,-2.374403409161291e-16
PHETRS,0.0
PHETRSm,0.0
PHEt2m,0.0
PHEt2r,0.0
PI35BP5P_SC,0.0
PI3P4K_SC,0.0
PI3P5K_SC,0.0
PI45BP5P_SC,0.0
PI45BPP_SC,0.0
PI4P5K_SC,0.0
PIN3K_SC,0.0
PIN4K_SC,0.0
PIN4Kn_SC,0.0
PINOS_SC,9.398310730810192e-18
PIt2m,-19.999999999999826
PIt2n,0.0
PIt2p,0.0
PIt2r,1.08416910268682e-14
PIt2v,0.0
PIt5m,0.0
PLBP1I_SCe,0.0
PLBPC_SC,0.0
PLBPC_SCe,0.0
PLD_SC,0.0
PMANM,-1.4326217432870855e-15
PMDPHT,1.755533513868319e-18
PMETM_SC,1.0639597053747384e-17
PMEVK,2.3407113518244243e-17
PMI12346PH,0.0
PMI12346PS,0.0
PMI1346PH,0.0
PMI1346PS,0.0
PMPK,0.0
PNP,0.0
PNTK,0.0
PNTOt2,0.0
POLYAO,0.0
POLYAO2,0.0
POLYAO3,0.0
PPA,2.49999999999957
PPAm,2.310810810810819
PPBNGS,0.0
PPCDC,0.0
PPCK,0.0
PPM,0.0
PPNCL2,0.0
PPND,0.0
PPND2,1.8087314991370554e-16
PPNDH,2.3744034091612917e-16
PPPG9tm,0.0
PPPGOm,0.0
PPTTm,0.0
PPYRDC,0.0
PRAGSr,6.233716000106593e-14
PRAIS,6.233716000106593e-14
PRAIi,5.036075938773763e-17
PRAMPC,1.175675474439086e-16
PRASCSi,6.233716000106594e-14
PRATPP,1.175675474439086e-16
PRFGS,6.233716000106593e-14
PRMICI,1.175675474439086e-16
PRO1xm,0.0
PROTRS,0.0
PROt2r,0.0
PROtm,0.0
PRPPS,5.944114925427882e-14
PRPPtm,0.0
PSCVT,4.686742502175724e-16
PSERDg_SC,0.0
PSERDm_SC,1.8619294844057926e-17
PSERDv_SC,0.0
PSERS_SC,2.1633847342619683e-17
PSERSm_SC,0.0
PSERT,0.0
PSPH1Pter,0.0
PSPHPL,0.0
PSPHS,0.0
PSP_L,0.0
PStg_SC,0.0
PStm_SC,1.8619294844057925e-19
PStv_SC,0.0
PTD1INOtn_SC,0.0
PTD4INOtn_SC,0.0
PTE10x,0.0
PTE11x,0.0
PTE12x,0.0
PTE2x,0.0
PTE7x,0.0
PTE8x,0.0
PTE9x,0.0
PTPATi,0.0
PTPATim,0.0
PTRCt3i,0.0
PTRCtex2,0.0
PUNP1,0.0
PUNP1m,0.0
PUNP2,0.0
PUNP3,0.0
PUNP3m,0.0
PUNP4,0.0
PUNP5,0.0
PUNP6,0.0
PUNP7,0.0
PYAM5PO,0.0
PYDAMK,0.0
PYDXK,0.0
PYDXNK,0.0
PYDXNO,0.0
PYDXO,0.0
PYK,19.999999999999893
PYNP2r,0.0
PYR5CDm,-4.3910246361310855e-16
PYRDC,0.0
PYRDC2,0.0
PYRt,0.0
PYRt2,0.0
PYRt2m,17.02702702702689
PYRt2p,0.0
QUILSYN,0.0
QULNS,0.0
QULNtm,0.0
RAFGH,0.0
RBFK,0.0
RBFKm,0.0
RBFSa,3.511067027736637e-18
RBFSb,1.7555335138683186e-18
RBK,0.0
RIBFLVt2,0.0
RIBFLVtm,0.0
RIBt2,0.0
RNDR1,6.383758232248429e-18
RNDR1n,0.0
RNDR2,0.0
RNDR2n,0.0
RNDR3,0.0
RNDR3n,0.0
RNDR4,1.0639597053747386e-17
RNDR4n,0.0
RNMK,0.0
RNTR1,0.0
RNTR2,4.255838821498955e-18
RNTR3,0.0
RNTR4,0.0
RPE,-4.0662733969732966e-14
RPI,-3.754530616923231e-14
SACCD1,5.075087794637504e-16
SACCD2,5.075087794637504e-16
SADT,0.0
SAM24MT,0.0
SBPP1er,0.0
SBPP2er,0.0
SBTD_D2,0.0
SBTD_L,0.0
SBTR,0.0
SBT_Dt,0.0
SBT_Lt,0.0
SERAT,0.0
SERD_L,0.0
SERPT,0.0
SERTRS,0.0
SERt2m,-2.9729729729729413
SERt2r,0.0
SFGTHi,0.0
SHCHD,0.0
SHCHF,0.0
SHK3Dr,4.686742502175724e-16
SHKK,4.686742502175724e-16
SHSL1,0.0
SHSL4r,0.0
SLCBK1,0.0
SLCBK2,0.0
SLFAT,1.0160815186328757e-16
SO3ti,0.0
SO4ti,1.3707347537577886e-16
SPH1Pter,0.0
SPHPL,0.0
SPMDAT1,0.0
SPMDt3i,0.0
SPMDtex2,0.0
SPMS,0.0
SPRMS,0.0
SPRMt2i,0.0
SQ23EPXter,3.9011855863740405e-18
SQLEr,3.901185586374041e-18
SQLErx,0.0
SQLS,3.901185586374041e-18
SQLter,3.901185586374041e-18
SRB_Lt,0.0
SSALy,0.0
SUCCt2r,6.954970657440548e-15
SUCCtm,0.0
SUCD1m,0.0
SUCD2_u6m,0.0
SUCD3_u6m,6.954970657440548e-15
SUCFUMtm,0.0
SUCOASm,0.0
SUCRe,0.0
SUCRt2,0.0
SULR,1.0160815186328754e-16
T4HCINNMFM,0.0
TAGL_SC,0.0
TALA,-9.999999999999977
TAUDO,0.0
TAURt,0.0
TCHOLAabcv,0.0
THFATm,0.0
THFGLUS,0.0
THIORDXi,0.0
THIORDXm,0.0
THIORDXni,0.0
THIORDXp,1.4483205826811727e-32
THMDPe,0.0
THMDt2,0.0
THMP,0.0
THMPPt2m,0.0
THMPe,0.0
THMt2,0.0
THRA,5.945945945945821
THRA2,0.0
THRD_L,3.300048352837314e-16
THRD_Lm,0.0
THRS,5.945945945945822
THRTRS,0.0
THRTRSm,0.0
THRt2m,0.0
THRt2r,0.0
THYMt3r,0.0
THZPSN1_SC,0.0
THZPSN2_SC,0.0
TKT1,-2.1895843085046508e-14
TKT2,-1.876689088468646e-14
TMDK1,0.0
TMDPK,0.0
TMDPP,0.0
TMDPPK,0.0
TMDS,6.383758232248431e-18
TMN,0.0
TMPK,0.0
TMPPP,0.0
TPI,9.999999999999956
TRDOXtp,-1.4483205826811727e-32
TRDR,1.2288734597078233e-16
TRDRDtp,1.4483205826811727e-32
TRDRm,0.0
TRE6PP,4.1494428509614805e-17
TRE6PS,4.14944285096148e-17
TREH,0.0
TREHv,0.0
TREt2,0.0
TREt2v,0.0
TRIGS_SC,1.1703556759122125e-17
TRPO2,0.0
TRPS1,5.036075938773763e-17
TRPTA,0.0
TRPTRS,0.0
TRPTRSm,0.0
TRPt2m,0.0
TRPt2r,0.0
TTCCOAtx,0.0
TTDCAtr,0.0
TYRNFT,0.0
TYRTAi,1.8087314991370551e-16
TYRTAim,0.0
TYRTAip,0.0
TYRTRS,0.0
TYRTRSm,0.0
TYRt2m,0.0
TYRt2p,0.0
TYRt2r,0.0
TYRt6,0.0
TYRt7,0.0
UDPACGLP,0.0
UDPG4E,0.0
UDPGALt2g,0.0
UGLT,0.0
UGLYCH,0.0
UMPK,8.990459510416525e-17
UMPKn,0.0
UMPtn,0.0
UNK3,0.0
UPP3MT,0.0
UPP3S,0.0
UPPDC1,0.0
UPPRT,0.0
URAt2,0.0
UREA2t2,0.0
UREASE,0.0
URIDK2r,-1.0639597053747384e-17
URIDK2rn,0.0
URIK1,0.0
URIK2,0.0
URIt2,0.0
UTPH1,0.0
UTPtm,0.0
VALTA,-4.692062300702597e-16
VALTAim,0.0
VALTRS,0.0
VALTRSm,0.0
VALt2m,0.0
VALt2r,0.0
XANt,0.0
XPPT,0.0
XTSNt2,0.0
XYLK,0.0
XYLR,0.0
XYLTD_D,0.0
XYLTt,0.0
XYLt,0.0
YUMPS,0.0
ZYMSTAT_SC,0.0
ZYMSTESTH_SC,0.0
ZYMSTESTH_SCe,0.0
ZYMSTt,0.0
